"total_rewards","action_rewards","opinion_rewards","sp0_social_trust","sp1_social_trust","sp2_social_trust","sp0_request_rate","sp1_request_rate","sp2_request_rate","op0_expression_rate","op1_expression_rate","op2_expression_rate","op3_expression_rate","op4_expression_rate","op5_expression_rate","mean_loss1","mean_loss2","sp0_availability","sp1_availability","sp2_availability"
23788,33069,-9281,0.710387855077259,0.737814945476512,0.73094303767524,32.9072727272727,33.9963636363636,33.0963636363636,16.7818181818182,16.8963636363636,16.4781818181818,16.6781818181818,16.52,16.6454545454545,1.84961592609232,-6.44145162755793,0.850765235648378,0.899828858701465,0.893479096852167
24070,33073,-9003,0.710471426989771,0.737641088494257,0.730886154383595,32.8945454545455,33.9909090909091,33.1145454545455,16.6218181818182,17.0527272727273,16.36,16.7854545454545,16.4254545454545,16.7545454545455,1.77942393367941,-6.47742999683727,0.85087331417201,0.899598823214763,0.893427771372097
24435,33092,-8657,0.710472660235402,0.737501188078925,0.730922218694931,32.8581818181818,33.9636363636364,33.1781818181818,16.4545454545455,17.2327272727273,16.2363636363636,16.9218181818182,16.2872727272727,16.8672727272727,1.71047746918418,-6.47956446734342,0.851316954404604,0.899571734475375,0.893193774660237
24794,33123,-8329,0.710478857568471,0.737618593460656,0.73077100143932,32.8454545454545,33.9618181818182,33.1927272727273,16.3527272727273,17.3218181818182,16.1454545454545,17.0545454545455,16.1090909090909,17.0163636363636,1.64194401827725,-6.47961155284535,0.851425408247993,0.899887574281278,0.893185801928133
25101,33150,-8049,0.710290304421899,0.737719754583939,0.73085054258412,32.8090909090909,33.9818181818182,33.2090909090909,16.2,17.4563636363636,16.0527272727273,17.1909090909091,15.9436363636364,17.1563636363636,1.57296245314858,-6.51072659275748,0.851316154059296,0.900267522739433,0.893457432247468
25532,33225,-7693,0.710250810034543,0.737826098865237,0.731089073331637,32.7690909090909,33.9563636363636,33.2745454545455,16.0690909090909,17.6127272727273,15.8909090909091,17.3418181818182,15.7781818181818,17.3072727272727,1.50814012180675,-6.50778165405447,0.851634023192587,0.900514028699936,0.893830938200098
25911,33231,-7320,0.710094816832149,0.737717733829634,0.731098472039485,32.7163636363636,33.9872727272727,33.2963636363636,15.9363636363636,17.7418181818182,15.7581818181818,17.4818181818182,15.6236363636364,17.4581818181818,1.43682348077947,-6.50079940665852,0.851617205735245,0.900123040710426,0.89384590181838
26388,33277,-6889,0.709929059911213,0.737699689268686,0.731119300544423,32.64,34.0290909090909,33.3309090909091,15.7818181818182,17.8836363636364,15.6218181818182,17.6672727272727,15.4309090909091,17.6145454545455,1.36804482286627,-6.46995610323819,0.851827094474153,0.90024577901261,0.893901374645429
26815,33307,-6492,0.709715846152587,0.7375803418174,0.731165062541123,32.6472727272727,34.0163636363636,33.3363636363636,15.6018181818182,18.0872727272727,15.4454545454545,17.8490909090909,15.2327272727273,17.7836363636364,1.29729675921527,-6.46465016820214,0.851470260637113,0.900368806456786,0.893973275156804
27296,33400,-6104,0.709478297806564,0.737755863674819,0.731151359400825,32.6036363636364,34.0036363636364,33.3927272727273,15.4690909090909,18.2181818181818,15.3127272727273,18,15.0581818181818,17.9418181818182,1.2311299757524,-6.47539627118544,0.851438768681686,0.900866217516843,0.894043340956115
27779,33385,-5606,0.709542883917128,0.73732100156729,0.731146680562165,32.6018181818182,33.9727272727273,33.4254545454545,15.2927272727273,18.3945454545455,15.1272727272727,18.2090909090909,14.7890909090909,18.1872727272727,1.15493951223113,-6.42800727324052,0.85170933021025,0.9005084292213,0.893983899042646
28189,33408,-5219,0.709231156702581,0.737092022188032,0.731177287148883,32.56,33.9618181818182,33.4781818181818,15.1454545454545,18.5381818181818,14.9418181818182,18.3963636363636,14.6127272727273,18.3654545454545,1.08112177361142,-6.44016280391,0.851518874246147,0.900637079072755,0.893987943300929
